date,year,month,decade,gas_ppi,gas_index_2024base,mom_pct,yoy_pct,rolling_vol_12m,shock,direction,event
1973-07-01,1973,7,1970,9.8,13.454992706158292,1.030927835051565,8.888888888888902,0.6961650002686616,False,up,
1973-08-01,1973,8,1970,10.0,13.729584394039074,2.0408163265306145,9.8901098901099,0.7897689248352251,False,up,
1973-09-01,1973,9,1970,10.1,13.866880237979466,1.0000000000000009,9.782608695652172,0.7867839800973119,False,up,
1973-10-01,1973,10,1970,10.1,13.866880237979466,0.0,8.602150537634401,0.8108877228846054,False,flat,oil_embargo_1973
1973-11-01,1973,11,1970,10.1,13.866880237979466,0.0,7.446808510638281,0.8241139119981998,False,flat,oil_embargo_1973
1973-12-01,1973,12,1970,10.6,14.553359457681417,4.950495049504955,12.765957446808507,1.4759046443173927,False,up,oil_embargo_1973
1974-01-01,1974,1,1970,10.5,14.416063613741025,-0.9433962264150941,12.903225806451601,1.460808510260903,False,down,oil_embargo_1973
1974-02-01,1974,2,1970,10.8,14.827951145562201,2.857142857142869,14.893617021276606,1.5538682660325185,False,up,oil_embargo_1973
1974-03-01,1974,3,1970,11.0,15.10254283344298,1.8518518518518379,17.021276595744684,1.5181661484696503,False,up,oil_embargo_1973
1974-04-01,1974,4,1970,11.1,15.239838677383371,0.9090909090909038,16.84210526315788,1.5212755889814795,False,up,oil_embargo_1973
1974-05-01,1974,5,1970,11.2,15.377134521323763,0.9009009009008917,16.666666666666675,1.5242905909560043,False,up,oil_embargo_1973
1974-06-01,1974,6,1970,11.3,15.514430365264154,0.8928571428571619,16.49484536082475,1.5272150312661144,False,up,oil_embargo_1973
1974-07-01,1974,7,1970,11.4,15.651726209204545,0.8849557522123908,16.326530612244895,1.5300525856358131,False,up,
1974-08-01,1974,8,1970,11.5,15.789022053144935,0.8771929824561431,14.999999999999991,1.5141539106926691,False,up,
1974-09-01,1974,9,1970,11.9,16.338205428906498,3.4782608695652195,17.821782178217838,1.6500236749539219,False,up,
1974-10-01,1974,10,1970,12.1,16.612797116787277,1.680672268907557,19.8019801980198,1.5917727461850686,False,up,
1974-11-01,1974,11,1970,12.9,17.711163868310408,6.6115702479338845,27.722772277227726,2.0830893733976756,True,up,
1974-12-01,1974,12,1970,13.1,17.985755556191187,1.5503875968992276,23.584905660377366,1.8782115465671672,False,up,
1975-01-01,1975,1,1970,13.5,18.534938931952748,3.053435114503822,28.57142857142858,1.6935824329288314,False,up,
1975-02-01,1975,2,1970,14.2,19.496009839535482,5.185185185185182,31.481481481481467,1.9047486088634622,True,up,
1975-03-01,1975,3,1970,14.2,19.496009839535482,0.0,29.09090909090908,2.0180418067859915,False,flat,
1975-04-01,1975,4,1970,15.4,21.143559966820174,8.450704225352123,38.738738738738746,2.6617592299220236,True,up,
1975-05-01,1975,5,1970,16.6,22.791110094104862,7.792207792207795,48.214285714285744,2.943892699612184,True,up,
1975-06-01,1975,6,1970,16.4,22.51651840622408,-1.2048192771084487,45.13274336283184,3.158879079736674,False,down,
1975-07-01,1975,7,1970,17.0,23.340293469866424,3.658536585365857,49.122807017543856,3.0747070171125537,False,up,
1975-08-01,1975,8,1970,16.7,22.928405938045252,-1.764705882352946,45.21739130434781,3.3556847794190934,False,down,
1975-09-01,1975,9,1970,17.1,23.477589313806817,2.3952095808383422,43.69747899159664,3.362302200687181,False,up,
1975-10-01,1975,10,1970,17.1,23.477589313806817,0.0,41.322314049586794,3.461139174079824,False,flat,
1975-11-01,1975,11,1970,16.9,23.20299762592603,-1.1695906432748648,31.007751937984484,3.4472349316511957,False,down,
1975-12-01,1975,12,1970,17.9,24.57595606532994,5.9171597633136175,36.6412213740458,3.585302896614605,True,up,
1976-01-01,1976,1,1970,17.7,24.301364377449158,-1.1173184357541888,31.11111111111111,3.7457311286905832,False,down,
1976-02-01,1976,2,1970,17.6,24.16406853350877,-0.5649717514124131,23.943661971831,3.717084701648182,False,down,
1976-03-01,1976,3,1970,18.6,25.53702697291268,5.681818181818188,30.985915492957773,3.8182786809133704,True,up,
1976-04-01,1976,4,1970,19.2,26.36080203655502,3.2258064516129004,24.675324675324674,3.3239589255355058,False,up,
1976-05-01,1976,5,1970,19.4,26.6353937244358,1.041666666666674,16.86746987951806,2.7603091944582467,False,up,
1976-06-01,1976,6,1970,20.4,28.008352163839707,5.154639175257736,24.390243902439025,2.8364125745128663,True,up,
1976-07-01,1976,7,1970,20.8,28.557535539601275,1.9607843137255054,22.352941176470598,2.780973421912221,False,up,
1976-08-01,1976,8,1970,22.0,30.20508566688596,5.769230769230771,31.73652694610778,2.770686156105263,True,up,
1976-09-01,1976,9,1970,22.0,30.20508566688596,0.0,28.654970760233912,2.8528102271497655,False,flat,
1976-10-01,1976,10,1970,26.6,36.52069448814393,20.90909090909092,55.55555555555556,6.0304265689927945,True,up,
1976-11-01,1976,11,1970,30.5,41.875232401819176,14.661654135338331,80.4733727810651,6.531262636916478,True,up,
1976-12-01,1976,12,1970,26.9,36.9325820199651,-11.8032786885246,50.27932960893855,8.159590934006392,True,down,
1977-01-01,1977,1,1970,24.7,33.912073453276506,-8.17843866171003,39.54802259887005,8.773487401494691,True,down,
1977-02-01,1977,2,1970,28.7,39.40390721089214,16.194331983805665,63.06818181818179,9.436391237920962,True,up,
1977-03-01,1977,3,1970,29.3,40.22768227453449,2.0905923344947785,57.5268817204301,9.45421293837797,False,up,
1977-04-01,1977,4,1970,30.2,41.463344869998,3.0716723549488067,57.29166666666667,9.455838691314959,False,up,
1977-05-01,1977,5,1970,31.4,43.11089499728269,3.9735099337748325,61.855670103092784,9.403437702504183,False,up,
1977-06-01,1977,6,1970,30.6,42.01252824575957,-2.547770700636931,50.00000000000002,9.613994327833057,False,down,
1977-07-01,1977,7,1970,31.0,42.56171162152113,1.3071895424836555,49.03846153846154,9.627461496340521,False,up,
1977-08-01,1977,8,1970,32.0,43.934670060925036,3.2258064516129004,45.45454545454546,9.607839521370268,False,up,
1977-09-01,1977,9,1970,32.3,44.34655759274621,0.9374999999999911,46.818181818181806,9.57989486006207,False,up,
1977-10-01,1977,10,1970,32.3,44.34655759274621,0.0,21.42857142857142,7.912463639313579,False,flat,
1977-11-01,1977,11,1970,33.1,45.44492434426933,2.4767801857585203,8.52459016393443,6.836052692603274,False,up,
1977-12-01,1977,12,1970,33.9,46.543291095792455,2.4169184290030232,26.02230483271375,5.545250684342025,False,up,
1978-01-01,1978,1,1970,33.7,46.268699407911676,-0.5899705014749124,36.437246963562764,4.625345823235783,False,down,natgas_policy_act_1978
1978-02-01,1978,2,1970,33.8,46.40599525185206,0.2967359050444873,17.77003484320556,1.8675321019656428,False,up,natgas_policy_act_1978
1978-03-01,1978,3,1970,34.9,47.916249535196364,3.2544378698224907,19.11262798634812,1.9362789769198896,False,up,natgas_policy_act_1978
1978-04-01,1978,4,1970,35.6,48.8773204427791,2.005730659025806,17.88079470198676,1.8805314395229196,False,up,natgas_policy_act_1978
1978-05-01,1978,5,1970,35.8,49.15191213065988,0.561797752808979,14.012738853503182,1.7052194104701002,False,up,natgas_policy_act_1978
1978-06-01,1978,6,1970,36.6,50.25027888218301,2.2346368715083997,19.6078431372549,1.2772493401124587,False,up,natgas_policy_act_1978
1978-07-01,1978,7,1970,37.1,50.93675810188496,1.3661202185792254,19.67741935483871,1.2765090986759067,False,up,natgas_policy_act_1978
1978-08-01,1978,8,1970,36.8,50.52487057006378,-0.8086253369272378,14.999999999999991,1.3157986202446168,False,down,natgas_policy_act_1978
1978-09-01,1978,9,1970,37.7,51.76053316552731,2.44565217391306,16.718266253869984,1.36182053833935,False,up,natgas_policy_act_1978
1978-10-01,1978,10,1970,37.8,51.897829009467685,0.2652519893899141,17.02786377708978,1.3407014853762398,False,up,natgas_policy_act_1978
1978-11-01,1978,11,1970,38.5,52.85889991705043,1.85185185185186,16.31419939577039,1.3036092654781102,False,up,natgas_policy_act_1978
1978-12-01,1978,12,1970,39.6,54.36915420039473,2.857142857142869,16.814159292035402,1.3442259465419315,False,up,natgas_policy_act_1978
1979-01-01,1979,1,1970,40.6,55.742112639798634,2.5252525252525304,20.4747774480712,1.2403749578131553,False,up,iran_crisis_1979
1979-02-01,1979,2,1970,41.7,57.25236692314294,2.7093596059113434,23.372781065088777,1.2101569666882865,False,up,iran_crisis_1979
1979-03-01,1979,3,1970,43.0,59.03721289436802,3.1175059952038398,23.209169054441258,1.1954681748813847,False,up,iran_crisis_1979
1979-04-01,1979,4,1970,43.4,59.58639627012957,0.9302325581395321,21.91011235955056,1.2155962981295483,False,up,iran_crisis_1979
1979-05-01,1979,5,1970,46.4,63.7052715883413,6.912442396313367,29.60893854748603,1.8861093389417662,True,up,iran_crisis_1979
1979-06-01,1979,6,1970,47.0,64.52904665198365,1.2931034482758674,28.415300546448073,1.9040614841869103,False,up,iran_crisis_1979
1979-07-01,1979,7,1970,47.9,65.76470924744716,1.9148936170212627,29.11051212938005,1.8907977217111616,False,up,iran_crisis_1979
1979-08-01,1979,8,1970,49.6,68.09873859443381,3.549060542797511,34.78260869565219,1.6731097942813271,False,up,iran_crisis_1979
1979-09-01,1979,9,1970,51.7,70.98195131718201,4.233870967741948,37.13527851458886,1.7429948870112901,False,up,iran_crisis_1979
1979-10-01,1979,10,1970,52.6,72.21761391264553,1.740812379110257,39.153439153439166,1.6036315684457867,False,up,iran_crisis_1979
1979-11-01,1979,11,1970,53.1,72.90409313234748,0.9505703422053147,37.92207792207793,1.6718804319357201,False,up,iran_crisis_1979
1979-12-01,1979,12,1970,54.9,75.37541832327452,3.3898305084745672,38.636363636363626,1.6826623109118004,False,up,iran_crisis_1979
1980-01-01,1980,1,1980,55.1,75.6500100111553,0.36429872495447047,35.71428571428572,1.8214113327433958,False,up,iran_crisis_1979
1980-02-01,1980,2,1980,58.3,80.0434770172478,5.807622504537191,39.8081534772182,2.045358990896601,True,up,iran_crisis_1979
1980-03-01,1980,3,1980,58.2,79.90618117330742,-0.17152658662091813,35.34883720930233,2.2192820166684104,False,down,iran_crisis_1979
1980-04-01,1980,4,1980,59.7,81.96561883241327,2.577319587628857,37.557603686635964,2.1583207785913823,False,up,iran_crisis_1979
1980-05-01,1980,5,1980,61.0,83.75046480363835,2.1775544388609624,31.465517241379317,1.7064030925382294,False,up,iran_crisis_1979
1980-06-01,1980,6,1980,61.6,84.5742398672807,0.9836065573770592,31.063829787234056,1.725549340682006,False,up,iran_crisis_1979
1980-07-01,1980,7,1980,63.3,86.90826921426734,2.759740259740262,32.15031315240082,1.7259479054771538,False,up,iran_crisis_1979
1980-08-01,1980,8,1980,64.9,89.1050027173136,2.527646129541883,30.8467741935484,1.6869131800863248,False,up,iran_crisis_1979
1980-09-01,1980,9,1980,66.8,91.71362375218101,2.9275808936825687,29.206963249516438,1.5885363568588062,False,up,iran_crisis_1979
1980-10-01,1980,10,1980,68.6,94.18494894310804,2.6946107784431073,30.418250950570336,1.5889938155675345,False,up,iran_crisis_1979
1980-11-01,1980,11,1980,70.5,96.79356997797547,2.76967930029155,32.76836158192089,1.5398665846526494,False,up,iran_crisis_1979
1980-12-01,1980,12,1980,71.3,97.89193672949858,1.134751773049647,29.872495446265933,1.5457678277573679,False,up,iran_crisis_1979
1981-01-01,1981,1,1980,72.2,99.12759932496212,1.2622720897615736,31.034482758620683,1.4679248510609795,False,up,iran_crisis_1979
1981-02-01,1981,2,1980,75.1,103.10917879923342,4.016620498614953,28.8164665523156,1.12953654963541,False,up,iran_crisis_1979
1981-03-01,1981,3,1980,76.0,104.34484139469696,1.1984021304926928,30.584192439862544,0.9256957917492025,False,up,iran_crisis_1979
1981-04-01,1981,4,1980,77.6,106.5415748977432,2.105263157894721,29.983249581239523,0.9206531218404449,False,up,iran_crisis_1979
1981-05-01,1981,5,1980,80.8,110.93504190383572,4.123711340206193,32.45901639344262,1.0726770926757963,False,up,iran_crisis_1979
1981-06-01,1981,6,1980,83.6,114.77932553416666,3.4653465346534684,35.7142857142857,1.0177969874753294,False,up,iran_crisis_1979
1981-07-01,1981,7,1980,86.1,118.21172163267642,2.9904306220095656,36.01895734597156,1.0236185567390998,False,up,iran_crisis_1979
1981-08-01,1981,8,1980,83.8,115.05391722204743,-2.6713124274099886,29.121725731895197,1.8357299831654228,False,down,iran_crisis_1979
1981-09-01,1981,9,1980,86.9,119.31008838419956,3.699284009546555,30.08982035928145,1.8777892279440427,False,up,iran_crisis_1979
1981-10-01,1981,10,1980,85.4,117.25065072509369,-1.7261219792865323,24.489795918367374,2.187046408748509,False,down,iran_crisis_1979
1981-11-01,1981,11,1980,87.3,119.85927175996112,2.2248243559718883,23.82978723404254,2.172140166769471,False,up,iran_crisis_1979
1981-12-01,1981,12,1980,90.2,123.84085123423245,3.3218785796105488,26.507713884993002,2.2011070329371747,False,up,iran_crisis_1979
1982-01-01,1982,1,1980,89.8,123.29166785847087,-0.44345898004435336,24.376731301939046,2.3057319182638842,False,down,
1982-02-01,1982,2,1980,91.2,125.21380967363636,1.5590200445434466,21.438082556591233,2.203519057976178,False,up,
1982-03-01,1982,3,1980,93.5,128.37161408426533,2.5219298245614086,23.026315789473696,2.21175323020942,False,up,
1982-04-01,1982,4,1980,95.0,130.4310517433712,1.6042780748663166,22.422680412371143,2.2094578580844,False,up,
1982-05-01,1982,5,1980,96.9,133.03967277823864,2.0000000000000018,19.925742574257434,2.080953050239596,False,up,
1982-06-01,1982,6,1980,99.7,136.88395640856956,2.8895768833849367,19.25837320574164,2.0388752937628065,False,up,
1982-07-01,1982,7,1980,102.0,140.04176081919854,2.306920762286868,18.466898954703836,2.002602002008804,False,up,
1982-08-01,1982,8,1980,102.8,141.1401275707217,0.7843137254901933,22.67303102625298,1.5562938813865792,False,up,
1982-09-01,1982,9,1980,105.3,144.57252366923143,2.4319066147859836,21.17376294591484,1.4497519732517614,False,up,
1982-10-01,1982,10,1980,104.4,143.33686107376792,-0.8547008547008517,22.248243559718972,1.2784517006440859,False,down,
1982-11-01,1982,11,1980,109.8,150.75083664654903,5.1724137931034475,25.773195876288657,1.6254595893502954,True,up,
1982-12-01,1982,12,1980,109.5,150.33894911472785,-0.2732240437158473,21.39689578713968,1.678295995087657,False,down,
1983-01-01,1983,1,1980,106.5,146.22007379651615,-2.73972602739726,18.596881959910917,2.0314014287118343,False,down,deregulation_1983
1983-02-01,1983,2,1980,107.7,147.8676239238008,1.1267605633802802,18.092105263157897,2.033128628848175,False,up,deregulation_1983
1983-03-01,1983,3,1980,111.0,152.3983867738337,3.064066852367686,18.71657754010696,2.0657428849314905,False,up,deregulation_1983
1983-04-01,1983,4,1980,108.0,148.27951145562199,-2.7027027027026973,13.684210526315788,2.38739770710288,False,down,deregulation_1983
1983-05-01,1983,5,1980,107.4,147.45573639197966,-0.5555555555555536,10.83591331269349,2.413698764836271,False,down,deregulation_1983
1983-06-01,1983,6,1980,107.5,147.59303223592005,0.09310986964616852,7.823470411233702,2.3365950459361478,False,up,deregulation_1983
1983-07-01,1983,7,1980,106.2,145.80818626469497,-1.2093023255813962,4.117647058823537,2.3309994367599076,False,down,deregulation_1983
1983-08-01,1983,8,1980,106.0,145.53359457681418,-0.18832391713747842,3.112840466926081,2.331868893760834,False,down,deregulation_1983
1983-09-01,1983,9,1980,106.5,146.22007379651615,0.4716981132075526,1.139601139601143,2.234057159806577,False,up,deregulation_1983
1983-10-01,1983,10,1980,103.5,142.1011984783044,-2.8169014084507005,-0.8620689655172487,2.3787700351894565,False,down,deregulation_1983
1983-11-01,1983,11,1980,103.9,142.65038185406598,0.38647342995170586,-5.373406193078312,1.7395375970316946,False,up,deregulation_1983
1983-12-01,1983,12,1980,104.7,143.7487486055891,0.7699711260827691,-4.383561643835609,1.774631640364062,False,up,deregulation_1983
1984-01-01,1984,1,1980,105.6,144.9844112010526,0.8595988538681931,-0.8450704225352212,1.6341660055887153,False,up,deregulation_1983
1984-02-01,1984,2,1980,105.5,144.84711535711224,-0.09469696969696129,-2.042711234911798,1.5911060586092838,False,down,deregulation_1983
1984-03-01,1984,3,1980,103.1,141.55201510254284,-2.274881516587679,-7.117117117117122,1.3330850730733075,False,down,deregulation_1983
1984-04-01,1984,4,1980,104.8,143.8860444495295,1.6488845780795458,-2.9629629629629672,1.302130573463047,False,up,deregulation_1983
1984-05-01,1984,5,1980,105.6,144.9844112010526,0.7633587786259444,-1.6759776536312998,1.3286956986619305,False,up,deregulation_1983
1984-06-01,1984,6,1980,106.4,146.08277795257573,0.7575757575757791,-1.023255813953483,1.3525870495527887,False,up,deregulation_1983
1984-07-01,1984,7,1980,107.3,147.31844054803923,0.8458646616541277,1.0357815442561202,1.3260630582556632,False,up,deregulation_1983
1984-08-01,1984,8,1980,109.1,149.78976573896628,1.6775396085740857,2.9245283018867863,1.3974149071666109,False,up,deregulation_1983
1984-09-01,1984,9,1980,106.9,146.76925717227772,-2.01649862511456,0.3755868544601082,1.538892891162954,False,down,deregulation_1983
1984-10-01,1984,10,1980,106.6,146.3573696404565,-0.2806361085126441,2.995169082125604,1.2592877019556723,False,down,deregulation_1983
1984-11-01,1984,11,1980,106.3,145.94548210863533,-0.2814258911819856,2.3099133782483072,1.2676109222395042,False,down,deregulation_1983
1984-12-01,1984,12,1980,105.8,145.2590028889334,-0.470366886171214,1.0506208213944657,1.2672910938455708,False,down,deregulation_1983
1985-01-01,1985,1,1980,103.8,142.5130860101256,-1.8903591682419618,-1.7045454545454475,1.361501156528866,False,down,deregulation_1983
1985-02-01,1985,2,1980,105.8,145.2590028889334,1.9267822736030782,0.28436018957345155,1.486235676034138,False,up,deregulation_1983
1985-03-01,1985,3,1980,103.0,141.41471925860245,-2.6465028355387443,-0.09699321047526022,1.5415570773792138,False,down,deregulation_1983
1985-04-01,1985,4,1980,103.6,142.2384943222448,0.5825242718446644,-1.1450381679389388,1.4669763396105215,False,up,deregulation_1983
1985-05-01,1985,5,1980,107.1,147.04384886015848,3.378378378378377,1.4204545454545414,1.767970711665181,False,up,deregulation_1983
1985-06-01,1985,6,1980,105.1,144.29793198135064,-1.867413632119519,-1.2218045112782017,1.8442670027515826,False,down,deregulation_1983
1985-07-01,1985,7,1980,104.4,143.33686107376792,-0.666032350142709,-2.7027027027026973,1.8263117263795936,False,down,deregulation_1983
1985-08-01,1985,8,1980,101.8,139.76716913131776,-2.4904214559387072,-6.691109074243807,1.8304443483085906,False,down,deregulation_1983
1985-09-01,1985,9,1980,101.7,139.62987328737736,-0.09823182711198308,-4.864359214218894,1.7746092550528443,False,down,deregulation_1983
1985-10-01,1985,10,1980,101.4,139.2179857555562,-0.2949852507374562,-4.8780487804877986,1.7745261193030977,False,down,deregulation_1983
1985-11-01,1985,11,1980,99.0,135.92288550098684,-2.3668639053254448,-6.8673565380997115,1.8616749555931769,False,down,deregulation_1983
1985-12-01,1985,12,1980,97.5,133.86344784188097,-1.5151515151515138,-7.844990548204156,1.8806559328926473,False,down,deregulation_1983
1986-01-01,1986,1,1980,97.5,133.86344784188097,0.0,-6.069364161849711,1.8473192183278324,False,flat,deregulation_1983
1986-02-01,1986,2,1980,95.3,130.84293927519238,-2.2564102564102573,-9.924385633270315,1.7382210723550524,False,down,deregulation_1983
1986-03-01,1986,3,1980,100.5,137.98232316009268,5.456453305351516,-2.4271844660194164,2.418930944587988,True,up,deregulation_1983
1986-04-01,1986,4,1980,96.7,132.76508109035785,-3.7810945273631824,-6.660231660231652,2.6142799855168266,False,down,deregulation_1983
1986-05-01,1986,5,1980,95.9,131.6667143388347,-0.8273009307135482,-10.457516339869265,2.3045147593940287,False,down,deregulation_1983
1986-06-01,1986,6,1980,92.7,127.27324733274222,-3.3368091762252416,-11.798287345385338,2.3981727661189836,False,down,deregulation_1983
1986-07-01,1986,7,1980,85.8,117.79983410085524,-7.443365695792881,-17.816091954022994,3.0247695492438402,True,down,deregulation_1983
1986-08-01,1986,8,1980,84.6,116.15228397357056,-1.3986013986014068,-16.8958742632613,3.0112694275419387,False,down,deregulation_1983
1986-09-01,1986,9,1980,80.6,110.66045021595492,-4.728132387706852,-20.747295968534917,3.1118679179946334,False,down,deregulation_1983
1986-10-01,1986,10,1980,81.4,111.75881696747807,0.992555831265518,-19.723865877712033,3.192428026890625,False,up,deregulation_1983
1986-11-01,1986,11,1980,82.7,113.54366293870315,1.5970515970515908,-16.46464646464646,3.3269650490401954,False,up,deregulation_1983
1986-12-01,1986,12,1980,81.2,111.48422527959727,-1.8137847642079818,-16.717948717948715,3.32872139128128,False,down,deregulation_1983
1987-01-01,1987,1,1980,80.5,110.52315437201455,-0.8620689655172487,-17.43589743589744,3.3035166594883316,False,down,
1987-02-01,1987,2,1980,78.9,108.32642086896828,-1.9875776397515477,-17.208814270724016,3.299076842293338,False,down,
1987-03-01,1987,3,1980,82.3,112.99447956294158,4.30925221799745,-18.10945273631841,3.0887349117121072,False,up,
1987-04-01,1987,4,1980,81.7,112.17070449929922,-0.7290400972053357,-15.511892450879007,3.0182609773206774,False,down,
1987-05-01,1987,5,1980,79.5,109.15019593261064,-2.692778457772338,-17.10114702815433,3.0367458914208485,False,down,
1987-06-01,1987,6,1980,79.4,109.01290008867024,-0.12578616352200145,-14.347357065803667,3.0022020078881537,False,down,
1987-07-01,1987,7,1980,79.4,109.01290008867024,0.0,-7.459207459207451,2.288053736604201,False,flat,
1987-08-01,1987,8,1980,79.8,109.5620834644318,0.5037783375314797,-5.6737588652482245,2.295089889631948,False,up,
1987-09-01,1987,9,1980,80.3,110.24856268413376,0.6265664160401085,-0.3722084367245637,1.8715778177811033,False,up,
1987-10-01,1987,10,1980,77.9,106.95346242956438,-2.98879202988791,-4.2997542997543,2.023430168052127,False,down,
1987-11-01,1987,11,1980,75.7,103.93295386287579,-2.8241335044929428,-8.464328899637241,2.0397307747369897,False,down,
1987-12-01,1987,12,1980,78.6,107.9145333371471,3.830911492734468,-3.2019704433497664,2.385036519213199,False,up,
1988-01-01,1988,1,1980,79.0,108.46371671290869,0.5089058524173184,-1.8633540372670843,2.385625215122784,False,up,
1988-02-01,1988,2,1980,77.5,106.40427905380281,-1.898734177215189,-1.7743979721166148,2.3794686420552114,False,down,
1988-03-01,1988,3,1980,77.9,106.95346242956438,0.5161290322580614,-5.346294046172528,1.9503564114562943,False,up,
1988-04-01,1988,4,1980,80.7,110.79774605989532,3.594351732991008,-1.2239902080783405,2.2658037888085847,False,up,
1988-05-01,1988,5,1980,77.4,106.26698320986243,-4.089219330855009,-2.6415094339622525,2.4413052425647184,False,down,
1988-06-01,1988,6,1980,74.4,102.14810789165072,-3.875968992248058,-6.297229219143574,2.661658281971226,False,down,
1988-07-01,1988,7,1980,76.6,105.1686164583393,2.956989247311803,-3.5264483627204135,2.8436246351887884,False,up,
1988-08-01,1988,8,1980,74.6,102.42269957953147,-2.610966057441255,-6.516290726817042,2.908818112743593,False,down,
1988-09-01,1988,9,1980,75.0,102.97188295529305,0.536193029490617,-6.600249066002483,2.905691737802528,False,up,
1988-10-01,1988,10,1980,78.6,107.9145333371471,4.799999999999982,0.8985879332477298,3.164590364904942,False,up,
1988-11-01,1988,11,1980,77.6,106.5415748977432,-1.2722646310432517,2.509907529722577,3.0634144367682117,False,down,
1988-12-01,1988,12,1980,78.9,108.32642086896828,1.6752577319587791,0.3816793893129944,2.892772563302985,False,up,
1989-01-01,1989,1,1980,82.6,113.40636709476273,4.689480354879572,4.556962025316458,3.1871834489694897,False,up,
1989-02-01,1989,2,1980,84.5,116.01498812963015,2.3002421307506182,9.03225806451613,3.139805201492958,False,up,
1989-03-01,1989,3,1980,80.5,110.52315437201455,-4.7337278106508895,3.3376123234916566,3.5207780652428533,False,down,
1989-04-01,1989,4,1980,81.6,112.03340865535883,1.3664596273291751,1.1152416356877248,3.389330057979941,False,up,
1989-05-01,1989,5,1980,83.5,114.64202969022625,2.3284313725490335,7.881136950904377,3.158927688662946,False,up,
1989-06-01,1989,6,1980,83.2,114.2301421584051,-0.3592814371257469,11.827956989247301,2.8454054386392773,False,down,
1989-07-01,1989,7,1980,83.7,114.91662137810705,0.6009615384615419,9.268929503916468,2.776518417389959,False,up,
1989-08-01,1989,8,1980,79.5,109.15019593261064,-5.017921146953408,6.568364611260069,3.1103686040427587,True,down,
1989-09-01,1989,9,1980,82.6,113.40636709476273,3.899371069182389,10.133333333333328,3.2546180520600445,False,up,
1989-10-01,1989,10,1980,80.2,110.11126684019337,-2.9055690072639084,2.0356234096692294,3.164729494498501,False,down,
1989-11-01,1989,11,1980,80.7,110.79774605989532,0.6234413965087171,3.9948453608247503,3.130912418461657,False,up,
1989-12-01,1989,12,1980,81.7,112.17070449929922,1.2391573729863659,3.5487959442332073,3.1169128011308342,False,up,
1990-01-01,1990,1,1990,83.8,115.05391722204743,2.5703794369644983,1.4527845036319542,2.900340213959756,False,up,
1990-02-01,1990,2,1990,84.4,115.87769228568978,0.7159904534606243,-0.11834319526626835,2.829213101380227,False,up,
1990-03-01,1990,3,1990,82.5,113.26907125082235,-2.251184834123232,2.4844720496894457,2.5236949541178424,False,down,
1990-04-01,1990,4,1990,80.4,110.38585852807417,-2.5454545454545396,-1.4705882352941013,2.615139539024685,False,down,
1990-05-01,1990,5,1990,80.1,109.97397099625297,-0.3731343283582267,-4.071856287425158,2.501670205045162,False,down,
1990-06-01,1990,6,1990,77.6,106.5415748977432,-3.1210986267166008,-6.730769230769241,2.629686900535367,False,down,
1990-07-01,1990,7,1990,83.0,113.9555504705243,6.958762886597936,-0.8363201911589013,3.407466409268285,True,up,
1990-08-01,1990,8,1990,74.3,102.01081204771032,-10.481927710843376,-6.540880503144653,4.3665430921963955,True,down,
1990-09-01,1990,9,1990,75.9,104.20754555075658,2.1534320323014944,-8.111380145278435,4.234721767703099,False,up,
1990-10-01,1990,10,1990,75.1,103.10917879923342,-1.054018445322813,-6.359102244389037,4.177138847299635,False,down,
1990-11-01,1990,11,1990,80.2,110.11126684019337,6.790945406125171,-0.6195786864931829,4.673064303215325,True,up,
1990-12-01,1990,12,1990,87.0,119.44738422813994,8.478802992518709,6.487148102815166,5.269755191578532,True,up,
1991-01-01,1991,1,1990,85.5,117.38794656903409,-1.7241379310344862,2.028639618138439,5.273561713868369,False,down,
1991-02-01,1991,2,1990,82.2,112.8571837190012,-3.8596491228070184,-2.6066350710900466,5.404202704066113,False,down,
1991-03-01,1991,3,1990,81.3,111.62152112353768,-1.0948905109489093,-1.4545454545454528,5.372296351248628,False,down,
1991-04-01,1991,4,1990,77.7,106.67887074168361,-4.4280442804427995,-3.3582089552238847,5.4801309488757,False,down,
1991-05-01,1991,5,1990,80.4,110.38585852807417,3.474903474903468,0.37453183520601563,5.577368935175374,False,up,
1991-06-01,1991,6,1990,78.4,107.63994164926633,-2.487562189054726,1.030927835051565,5.546249684380339,False,down,
1991-07-01,1991,7,1990,77.3,106.12968736592204,-1.40306122448981,-6.867469879518073,5.133554329555351,False,down,
1991-08-01,1991,8,1990,77.9,106.95346242956438,0.7761966364812523,4.845222072678346,4.052276398493662,False,up,
1991-09-01,1991,9,1990,73.1,100.36326192042561,-6.1617458279846105,-3.6890645586297954,4.431201047276043,True,down,
1991-10-01,1991,10,1990,74.2,101.87351620376992,1.5047879616963078,-1.1984021304926706,4.44917704479072,False,up,
1991-11-01,1991,11,1990,78.3,107.50264580532594,5.525606469002686,-2.3690773067331694,4.285289421687103,True,up,
1991-12-01,1991,12,1990,82.7,113.54366293870315,5.6194125159642505,-4.9425287356321785,3.8179063462657497,True,up,
1992-01-01,1992,1,1990,80.1,109.97397099625297,-3.143893591293845,-6.3157894736842195,3.8855950818546527,False,down,
1992-02-01,1992,2,1990,79.1,108.60101255684907,-1.2484394506866447,-3.7712895377129074,3.7494350777949204,False,down,
1992-03-01,1992,3,1990,74.8,102.69729126741227,-5.436156763590394,-7.995079950799511,4.036249923692343,True,down,
