date,year,month,decade,coal_ppi_nominal,coal_index_2024base,mom_pct,yoy_pct,rolling_vol_12m,shock,direction,event
2023-07-01,2023,7,2020,279.681,96.38882107808644,1.1285073763378506,-10.520119143980578,2.9612438410615076,False,up,
2023-08-01,2023,8,2020,283.845,97.82389550562766,1.4888390702264553,-6.588452108666676,2.968549205657995,False,up,
2023-09-01,2023,9,2020,274.276,94.52605035741877,-3.371206116014025,-10.900461616926172,3.0130955607860956,True,down,
2023-10-01,2023,10,2020,281.61,97.05362861188256,2.6739488690224356,-8.810662556384163,3.173115602290846,False,up,
2023-11-01,2023,11,2020,289.237,99.68218592668966,2.708355527147477,-4.842790263096419,3.306146322447404,False,up,
2023-12-01,2023,12,2020,285.07,98.24607758385483,-1.4406870490290102,1.4169990074247574,2.4682439099221907,False,down,
2024-01-01,2024,1,2020,286.183,98.62966015778694,0.39043042059845323,-0.9524633568103624,2.3274957570301678,False,up,
2024-02-01,2024,2,2020,303.94,104.74940478070943,6.20477107305466,4.327708593632007,2.947735924519743,True,up,
2024-03-01,2024,3,2020,292.592,100.83844786338531,-3.7336316378232537,4.609972184284472,2.9133486321868185,True,down,
2024-04-01,2024,4,2020,290.598,100.15123883156083,-0.6814950511292106,2.121513489199156,2.897102878719745,False,down,
2024-05-01,2024,5,2020,293.802,101.25546036514442,1.1025540437305192,6.327492237204968,2.7321556335696173,False,up,
2024-06-01,2024,6,2020,287.588,99.1138771536312,-2.115029850035055,3.987561469482226,2.8377367604791064,False,down,
2024-07-01,2024,7,2020,287.982,99.2496646955263,0.1370015438752592,2.9680242848102,2.8278371583764876,False,up,
2024-08-01,2024,8,2020,287.092,98.94293649175307,-0.30904709322111534,1.1439341894343702,2.805526448613812,False,down,
2024-09-01,2024,9,2020,282.525,97.3689727764359,-1.5907792623967243,3.0075544342195393,2.6460514711510146,False,down,
2024-10-01,2024,10,2020,292.654,100.85981544612008,3.5851694540306234,3.9217357338162673,2.7326893070861447,True,up,
2024-11-01,2024,11,2020,292.97,100.96872119038113,0.10797733842695667,1.2906370899988584,2.6302731481351014,False,up,
2024-12-01,2024,12,2020,283.984,97.87180024756526,-3.067208246578168,-0.38095906268635904,2.7578430720736806,True,down,
